Map Name	Start Coords	Goal Coords	Chunk Size	Heuristic	Path Found	Precalc Time	Search Time	Total Time	Path Length (Node)	Path Length (Distance)	Chunks Analyzed	Chunks Allocated	Nodes Analyzed	Nodes Allocated	Memory (B)	Goal Bounding	Cost Overwrite	Error Margin
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05757	0,21453	0,2721	6	6,828427	5	18	14	15	615	5	False	---
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06442	0,21675	0,28117	6	6,828427	5	18	14	15	615	7,5	False	---
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05899	0,22405	0,28304	6	6,828427	5	18	14	15	615	10	False	---
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05692	0,19889	0,25581	6	6,828427	5	18	14	15	615	2,5	True	0%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06901	0,20882	0,27783	6	6,828427	5	18	14	15	615	2,5	True	10%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05478	0,2211	0,27588	6	6,828427	5	18	14	15	615	2,5	True	20%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06948	0,21234	0,28182	6	6,828427	5	18	14	15	615	2,5	True	30%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05937	0,21452	0,27389	6	6,828427	5	18	14	15	615	5	True	0%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,07518999	0,22392	0,29911	6	6,828427	5	18	14	15	615	5	True	10%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,0742	0,22876	0,30296	6	6,828427	5	18	14	15	615	5	True	20%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,07105	0,21681	0,28786	6	6,828427	5	18	14	15	615	5	True	30%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,05838	0,21726	0,27564	6	6,828427	5	18	14	15	615	7,5	True	0%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06070001	0,19538	0,25608	6	6,828427	5	18	14	15	615	7,5	True	10%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,04557	0,18006	0,22563	6	6,828427	5	18	14	15	615	7,5	True	20%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06339	0,19701	0,2604	6	6,828427	5	18	14	15	615	7,5	True	30%
AR0408SR	(6x18)	(12x20)	3	Manhattan	True	0,06550001	0,21884	0,28434	6	6,828427	5	18	14	15	615	10	True	0%
